Areaname,Area,Areatype,Stfips,Maparea,Stateabbrv,Periodyear,Periodtype,Period,Timeperiod,Adjusted,Laborforce,Emplab,Unemp,Unemprate,Clfprate,Emppopratio,Fullperiod,Sortperiod,Rank,Preliminary,prelim
Northern Tier WDA,000012,15,42,4215000012,PA,2019,03,11,"November, 2019",1,84700,80300,4400,5.20,,,20190311,03201911,1200,No,0
Northwest WDA,000013,15,42,4215000013,PA,2019,03,11,"November, 2019",1,228100,216400,11700,5.10,,,20190311,03201911,1201,No,0
Philadelphia County WDA,000014,15,42,4215000014,PA,2019,03,11,"November, 2019",1,729900,688100,41800,5.70,,,20190311,03201911,1202,No,0
Pocono Counties WDA,000015,15,42,4215000015,PA,2019,03,11,"November, 2019",1,164400,154900,9500,5.80,,,20190311,03201911,1203,No,0
South Central WDA,000016,15,42,4215000016,PA,2019,03,11,"November, 2019",1,761000,730100,30900,4.10,,,20190311,03201911,1204,No,0
Southern Alleghenies WDA,000017,15,42,4215000017,PA,2019,03,11,"November, 2019",1,202300,191100,11200,5.50,,,20190311,03201911,1205,No,0
Southwest Corner WDA,000018,15,42,4215000018,PA,2019,03,11,"November, 2019",1,208800,198100,10700,5.10,,,20190311,03201911,1206,No,0
Three Rivers WDA,000019,15,42,4215000019,PA,2019,03,11,"November, 2019",1,651700,622800,28900,4.40,,,20190311,03201911,1207,No,0
Tri-County WDA,000020,15,42,4215000020,PA,2019,03,11,"November, 2019",1,172300,163700,8700,5.00,,,20190311,03201911,1208,No,0
West Central WDA,000021,15,42,4215000021,PA,2019,03,11,"November, 2019",1,89600,84600,5000,5.60,,,20190311,03201911,1209,No,0
Westmoreland and Fayette Counties WDA,000022,15,42,4215000022,PA,2019,03,11,"November, 2019",1,238800,226000,12700,5.30,,,20190311,03201911,1210,No,0
"Allentown-Bethlehem-Easton, PA-NJ MSA",010900,31,42,4231010900,PA,2019,03,11,"November, 2019",1,446900,426300,20600,4.60,,,20190311,03201911,1211,No,0
"Altoona, PA MSA",011020,31,42,4231011020,PA,2019,03,11,"November, 2019",1,60000,57100,2900,4.90,,,20190311,03201911,1212,No,0
"Bloomsburg-Berwick, PA MSA",014100,31,42,4231014100,PA,2019,03,11,"November, 2019",1,42900,40900,2000,4.70,,,20190311,03201911,1213,No,0
"Chambersburg-Waynesboro, PA MSA",016540,31,42,4231016540,PA,2019,03,11,"November, 2019",1,78300,75000,3300,4.20,,,20190311,03201911,1214,No,0
"East Stroudsburg, PA MSA",020700,31,42,4231020700,PA,2019,03,11,"November, 2019",1,83800,79000,4800,5.70,,,20190311,03201911,1215,No,0
"Erie, PA MSA",021500,31,42,4231021500,PA,2019,03,11,"November, 2019",1,129600,123300,6400,4.90,,,20190311,03201911,1216,No,0
"Gettysburg, PA MSA",023900,31,42,4231023900,PA,2019,03,11,"November, 2019",1,55700,53700,1900,3.50,,,20190311,03201911,1217,No,0
"Harrisburg-Carlisle, PA MSA",025420,31,42,4231025420,PA,2019,03,11,"November, 2019",1,304800,292700,12100,4.00,,,20190311,03201911,1218,No,0
"Johnstown, PA MSA",027780,31,42,4231027780,PA,2019,03,11,"November, 2019",1,57800,54500,3300,5.80,,,20190311,03201911,1219,No,0
"Lancaster, PA MSA",029540,31,42,4231029540,PA,2019,03,11,"November, 2019",1,287800,277400,10400,3.60,,,20190311,03201911,1220,No,0
"Lebanon, PA MSA",030140,31,42,4231030140,PA,2019,03,11,"November, 2019",1,72800,69700,3100,4.20,,,20190311,03201911,1221,No,0
"Montgomery-Bucks-Chester, PA Metro Division",033874,31,42,4231033874,PA,2019,03,11,"November, 2019",1,1098600,1057900,40800,3.70,,,20190311,03201911,1222,No,0
"Philadelphia, PA Metro Division",037964,31,42,4231037964,PA,2019,03,11,"November, 2019",1,1032800,977900,55000,5.30,,,20190311,03201911,1223,No,0
"Philadelphia, PA MSA - PA Part",037965,31,42,4231037965,PA,2019,03,11,"November, 2019",1,2132400,2034900,97500,4.60,,,20190311,03201911,1224,No,0
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",037980,31,42,4231037980,PA,2019,03,11,"November, 2019",1,3164300,3029500,134800,4.30,,,20190311,03201911,1225,No,0
"Pittsburgh, PA MSA",038300,31,42,4231038300,PA,2019,03,11,"November, 2019",1,1217200,1160600,56600,4.70,,,20190311,03201911,1226,No,0
"Reading, PA MSA",039740,31,42,4231039740,PA,2019,03,11,"November, 2019",1,216400,206400,10000,4.60,,,20190311,03201911,1227,No,0
"Scranton--Wilkes-Barre--Hazleton, PA MSA",042540,31,42,4231042540,PA,2019,03,11,"November, 2019",1,279300,263500,15700,5.60,,,20190311,03201911,1228,No,0
"State College, PA MSA",044300,31,42,4231044300,PA,2019,03,11,"November, 2019",1,80400,77500,2900,3.60,,,20190311,03201911,1229,No,0
"Williamsport, PA MSA",048700,31,42,4231048700,PA,2019,03,11,"November, 2019",1,57200,54200,3000,5.20,,,20190311,03201911,1230,No,0
"York-Hanover, PA MSA",049620,31,42,4231049620,PA,2019,03,11,"November, 2019",1,237900,228200,9700,4.10,,,20190311,03201911,1231,No,0
United States,000000,00,00,0000000000,US,2019,03,12,"December, 2019",1,164579000,158735000,5844000,3.60,63.3,61.0,20190312,03201912,1232,No,0
Pennsylvania,000000,01,42,4201000000,PA,2019,03,12,"December, 2019",1,6534000,6226000,308000,4.70,63.5,60.5,20190312,03201912,1233,No,0
Adams County,000001,04,42,4204000001,PA,2019,03,12,"December, 2019",1,55700,53700,1900,3.50,,,20190312,03201912,1234,No,0
Allegheny County,000003,04,42,4204000003,PA,2019,03,12,"December, 2019",1,651900,623700,28300,4.30,,,20190312,03201912,1235,No,0
Armstrong County,000005,04,42,4204000005,PA,2019,03,12,"December, 2019",1,32400,30500,1900,6.00,,,20190312,03201912,1236,No,0
Beaver County,000007,04,42,4204000007,PA,2019,03,12,"December, 2019",1,84500,80100,4300,5.10,,,20190312,03201912,1237,No,0
Bedford County,000009,04,42,4204000009,PA,2019,03,12,"December, 2019",1,23800,22500,1300,5.60,,,20190312,03201912,1238,No,0
Berks County,000011,04,42,4204000011,PA,2019,03,12,"December, 2019",1,216300,206400,9900,4.60,,,20190312,03201912,1239,No,0
Blair County,000013,04,42,4204000013,PA,2019,03,12,"December, 2019",1,60000,57100,2900,4.80,,,20190312,03201912,1240,No,0
Bradford County,000015,04,42,4204000015,PA,2019,03,12,"December, 2019",1,28700,27200,1400,5.00,,,20190312,03201912,1241,No,0
Bucks County,000017,04,42,4204000017,PA,2019,03,12,"December, 2019",1,348300,334100,14200,4.10,,,20190312,03201912,1242,No,0
Butler County,000019,04,42,4204000019,PA,2019,03,12,"December, 2019",1,101100,96700,4400,4.30,,,20190312,03201912,1243,No,0
Cambria County,000021,04,42,4204000021,PA,2019,03,12,"December, 2019",1,57700,54400,3300,5.70,,,20190312,03201912,1244,No,0
Cameron County,000023,04,42,4204000023,PA,2019,03,12,"December, 2019",1,2100,1900,200,8.00,,,20190312,03201912,1245,No,0
Carbon County,000025,04,42,4204000025,PA,2019,03,12,"December, 2019",1,32600,30600,2000,6.10,,,20190312,03201912,1246,No,0
Centre County,000027,04,42,4204000027,PA,2019,03,12,"December, 2019",1,80500,77600,2900,3.60,,,20190312,03201912,1247,No,0
Chester County,000029,04,42,4204000029,PA,2019,03,12,"December, 2019",1,291000,281400,9700,3.30,,,20190312,03201912,1248,No,0
Clarion County,000031,04,42,4204000031,PA,2019,03,12,"December, 2019",1,17100,16200,900,5.50,,,20190312,03201912,1249,No,0
Clearfield County,000033,04,42,4204000033,PA,2019,03,12,"December, 2019",1,36200,34100,2100,5.90,,,20190312,03201912,1250,No,0
Clinton County,000035,04,42,4204000035,PA,2019,03,12,"December, 2019",1,18200,17100,1100,5.90,,,20190312,03201912,1251,No,0
Columbia County,000037,04,42,4204000037,PA,2019,03,12,"December, 2019",1,33900,32100,1800,5.20,,,20190312,03201912,1252,No,0
Crawford County,000039,04,42,4204000039,PA,2019,03,12,"December, 2019",1,38700,36700,2000,5.20,,,20190312,03201912,1253,No,0
Cumberland County,000041,04,42,4204000041,PA,2019,03,12,"December, 2019",1,134300,129500,4800,3.60,,,20190312,03201912,1254,No,0
Dauphin County,000043,04,42,4204000043,PA,2019,03,12,"December, 2019",1,146000,139700,6300,4.30,,,20190312,03201912,1255,No,0
Delaware County,000045,04,42,4204000045,PA,2019,03,12,"December, 2019",1,303400,290400,12900,4.30,,,20190312,03201912,1256,No,0
Elk County,000047,04,42,4204000047,PA,2019,03,12,"December, 2019",1,15700,14600,1100,6.90,,,20190312,03201912,1257,No,0
Erie County,000049,04,42,4204000049,PA,2019,03,12,"December, 2019",1,129800,123300,6500,5.00,,,20190312,03201912,1258,No,0
Fayette County,000051,04,42,4204000051,PA,2019,03,12,"December, 2019",1,57300,53500,3800,6.70,,,20190312,03201912,1259,No,0
Forest County,000053,04,42,4204000053,PA,2019,03,12,"December, 2019",1,1800,1700,100,7.80,,,20190312,03201912,1260,No,0
Franklin County,000055,04,42,4204000055,PA,2019,03,12,"December, 2019",1,78400,75000,3400,4.40,,,20190312,03201912,1261,No,0
Fulton County,000057,04,42,4204000057,PA,2019,03,12,"December, 2019",1,8000,7500,500,6.40,,,20190312,03201912,1262,No,0
Greene County,000059,04,42,4204000059,PA,2019,03,12,"December, 2019",1,16600,15600,1000,5.90,,,20190312,03201912,1263,No,0
Huntingdon County,000061,04,42,4204000061,PA,2019,03,12,"December, 2019",1,20100,18600,1500,7.40,,,20190312,03201912,1264,No,0
Indiana County,000063,04,42,4204000063,PA,2019,03,12,"December, 2019",1,39300,36900,2300,5.90,,,20190312,03201912,1265,No,0
Jefferson County,000065,04,42,4204000065,PA,2019,03,12,"December, 2019",1,20700,19500,1200,5.80,,,20190312,03201912,1266,No,0
Juniata County,000067,04,42,4204000067,PA,2019,03,12,"December, 2019",1,12800,12200,600,4.90,,,20190312,03201912,1267,No,0
Lackawanna County,000069,04,42,4204000069,PA,2019,03,12,"December, 2019",1,106000,100400,5600,5.30,,,20190312,03201912,1268,No,0
Lancaster County,000071,04,42,4204000071,PA,2019,03,12,"December, 2019",1,288200,277800,10400,3.60,,,20190312,03201912,1269,No,0
Lawrence County,000073,04,42,4204000073,PA,2019,03,12,"December, 2019",1,40900,38400,2400,6.00,,,20190312,03201912,1270,No,0
Lebanon County,000075,04,42,4204000075,PA,2019,03,12,"December, 2019",1,72700,69600,3100,4.20,,,20190312,03201912,1271,No,0
Lehigh County,000077,04,42,4204000077,PA,2019,03,12,"December, 2019",1,195800,186100,9700,5.00,,,20190312,03201912,1272,No,0
Luzerne County,000079,04,42,4204000079,PA,2019,03,12,"December, 2019",1,159800,150100,9700,6.10,,,20190312,03201912,1273,No,0
Lycoming County,000081,04,42,4204000081,PA,2019,03,12,"December, 2019",1,57000,54000,3000,5.20,,,20190312,03201912,1274,No,0
McKean County,000083,04,42,4204000083,PA,2019,03,12,"December, 2019",1,17500,16400,1100,6.50,,,20190312,03201912,1275,No,0
Mercer County,000085,04,42,4204000085,PA,2019,03,12,"December, 2019",1,49000,46300,2700,5.50,,,20190312,03201912,1276,No,0
Mifflin County,000087,04,42,4204000087,PA,2019,03,12,"December, 2019",1,21200,20100,1000,5.00,,,20190312,03201912,1277,No,0
Monroe County,000089,04,42,4204000089,PA,2019,03,12,"December, 2019",1,83800,79000,4800,5.70,,,20190312,03201912,1278,No,0
Montgomery County,000091,04,42,4204000091,PA,2019,03,12,"December, 2019",1,461000,444300,16700,3.60,,,20190312,03201912,1279,No,0
Montour County,000093,04,42,4204000093,PA,2019,03,12,"December, 2019",1,9300,8900,400,3.90,,,20190312,03201912,1280,No,0
Northampton County,000095,04,42,4204000095,PA,2019,03,12,"December, 2019",1,163500,155500,8000,4.90,,,20190312,03201912,1281,No,0
Northumberland County,000097,04,42,4204000097,PA,2019,03,12,"December, 2019",1,43300,40700,2700,6.20,,,20190312,03201912,1282,No,0
Perry County,000099,04,42,4204000099,PA,2019,03,12,"December, 2019",1,24800,23800,1000,4.10,,,20190312,03201912,1283,No,0
Philadelphia County,000101,04,42,4204000101,PA,2019,03,12,"December, 2019",1,732000,689900,42100,5.80,,,20190312,03201912,1284,No,0
Pike County,000103,04,42,4204000103,PA,2019,03,12,"December, 2019",1,25500,23900,1600,6.10,,,20190312,03201912,1285,No,0
Potter County,000105,04,42,4204000105,PA,2019,03,12,"December, 2019",1,7300,6800,500,7.10,,,20190312,03201912,1286,No,0
Schuylkill County,000107,04,42,4204000107,PA,2019,03,12,"December, 2019",1,67300,63500,3900,5.80,,,20190312,03201912,1287,No,0
Snyder County,000109,04,42,4204000109,PA,2019,03,12,"December, 2019",1,20100,18900,1200,6.10,,,20190312,03201912,1288,No,0
Somerset County,000111,04,42,4204000111,PA,2019,03,12,"December, 2019",1,33300,31300,2000,6.00,,,20190312,03201912,1289,No,0
Sullivan County,000113,04,42,4204000113,PA,2019,03,12,"December, 2019",1,2600,2500,200,6.70,,,20190312,03201912,1290,No,0
Susquehanna County,000115,04,42,4204000115,PA,2019,03,12,"December, 2019",1,20500,19500,1000,4.90,,,20190312,03201912,1291,No,0
Tioga County,000117,04,42,4204000117,PA,2019,03,12,"December, 2019",1,19200,18100,1200,6.00,,,20190312,03201912,1292,No,0
Union County,000119,04,42,4204000119,PA,2019,03,12,"December, 2019",1,20100,19300,900,4.20,,,20190312,03201912,1293,No,0
Venango County,000121,04,42,4204000121,PA,2019,03,12,"December, 2019",1,22300,21200,1200,5.30,,,20190312,03201912,1294,No,0
Warren County,000123,04,42,4204000123,PA,2019,03,12,"December, 2019",1,18900,18000,1000,5.10,,,20190312,03201912,1295,No,0
Washington County,000125,04,42,4204000125,PA,2019,03,12,"December, 2019",1,107900,102600,5300,4.90,,,20190312,03201912,1296,No,0
Wayne County,000127,04,42,4204000127,PA,2019,03,12,"December, 2019",1,22500,21300,1200,5.20,,,20190312,03201912,1297,No,0
Westmoreland County,000129,04,42,4204000129,PA,2019,03,12,"December, 2019",1,181800,172900,8900,4.90,,,20190312,03201912,1298,No,0
Wyoming County,000131,04,42,4204000131,PA,2019,03,12,"December, 2019",1,13700,12900,700,5.40,,,20190312,03201912,1299,No,0
York County,000133,04,42,4204000133,PA,2019,03,12,"December, 2019",1,238000,228300,9700,4.10,,,20190312,03201912,1300,No,0
Berks County WDA,000001,15,42,4215000001,PA,2019,03,12,"December, 2019",1,216300,206400,9900,4.60,,,20190312,03201912,1301,No,0
Bucks County WDA,000002,15,42,4215000002,PA,2019,03,12,"December, 2019",1,348300,334100,14200,4.10,,,20190312,03201912,1302,No,0
Central WDA,000003,15,42,4215000003,PA,2019,03,12,"December, 2019",1,303800,288900,14900,4.90,,,20190312,03201912,1303,No,0
Chester County WDA,000004,15,42,4215000004,PA,2019,03,12,"December, 2019",1,291000,281400,9700,3.30,,,20190312,03201912,1304,No,0
Delaware County WDA,000005,15,42,4215000005,PA,2019,03,12,"December, 2019",1,303400,290400,12900,4.30,,,20190312,03201912,1305,No,0
Lackawanna County WDA,000006,15,42,4215000006,PA,2019,03,12,"December, 2019",1,106000,100400,5600,5.30,,,20190312,03201912,1306,No,0
Lancaster County WDA,000007,15,42,4215000007,PA,2019,03,12,"December, 2019",1,288200,277800,10400,3.60,,,20190312,03201912,1307,No,0
Lehigh Valley WDA,000008,15,42,4215000008,PA,2019,03,12,"December, 2019",1,359000,341500,17400,4.90,,,20190312,03201912,1308,No,0
Luzerne-Schuylkill Counties WDA,000009,15,42,4215000009,PA,2019,03,12,"December, 2019",1,227200,213500,13700,6.00,,,20190312,03201912,1309,No,0
Montgomery County WDA,000010,15,42,4215000010,PA,2019,03,12,"December, 2019",1,461000,444300,16700,3.60,,,20190312,03201912,1310,No,0
North Central WDA,000011,15,42,4215000011,PA,2019,03,12,"December, 2019",1,83800,78700,5100,6.10,,,20190312,03201912,1311,No,0
Northern Tier WDA,000012,15,42,4215000012,PA,2019,03,12,"December, 2019",1,84700,80200,4500,5.40,,,20190312,03201912,1312,No,0
Northwest WDA,000013,15,42,4215000013,PA,2019,03,12,"December, 2019",1,228500,216800,11700,5.10,,,20190312,03201912,1313,No,0
Philadelphia County WDA,000014,15,42,4215000014,PA,2019,03,12,"December, 2019",1,732000,689900,42100,5.80,,,20190312,03201912,1314,No,0
Pocono Counties WDA,000015,15,42,4215000015,PA,2019,03,12,"December, 2019",1,164700,154900,9800,6.00,,,20190312,03201912,1315,No,0
South Central WDA,000016,15,42,4215000016,PA,2019,03,12,"December, 2019",1,763100,732000,31100,4.10,,,20190312,03201912,1316,No,0
Southern Alleghenies WDA,000017,15,42,4215000017,PA,2019,03,12,"December, 2019",1,203200,191500,11700,5.80,,,20190312,03201912,1317,No,0
Southwest Corner WDA,000018,15,42,4215000018,PA,2019,03,12,"December, 2019",1,209100,198300,10800,5.20,,,20190312,03201912,1318,No,0
Three Rivers WDA,000019,15,42,4215000019,PA,2019,03,12,"December, 2019",1,651900,623700,28300,4.30,,,20190312,03201912,1319,No,0
Tri-County WDA,000020,15,42,4215000020,PA,2019,03,12,"December, 2019",1,172400,163900,8600,5.00,,,20190312,03201912,1320,No,0
West Central WDA,000021,15,42,4215000021,PA,2019,03,12,"December, 2019",1,89900,84700,5100,5.70,,,20190312,03201912,1321,No,0
Westmoreland and Fayette Counties WDA,000022,15,42,4215000022,PA,2019,03,12,"December, 2019",1,239100,226300,12800,5.30,,,20190312,03201912,1322,No,0
"Allentown-Bethlehem-Easton, PA-NJ MSA",010900,31,42,4231010900,PA,2019,03,12,"December, 2019",1,447300,426800,20500,4.60,,,20190312,03201912,1323,No,0
"Altoona, PA MSA",011020,31,42,4231011020,PA,2019,03,12,"December, 2019",1,60000,57100,2900,4.80,,,20190312,03201912,1324,No,0
"Bloomsburg-Berwick, PA MSA",014100,31,42,4231014100,PA,2019,03,12,"December, 2019",1,42900,40900,2000,4.70,,,20190312,03201912,1325,No,0
"Chambersburg-Waynesboro, PA MSA",016540,31,42,4231016540,PA,2019,03,12,"December, 2019",1,78400,75000,3400,4.40,,,20190312,03201912,1326,No,0
"East Stroudsburg, PA MSA",020700,31,42,4231020700,PA,2019,03,12,"December, 2019",1,83800,79000,4800,5.70,,,20190312,03201912,1327,No,0
"Erie, PA MSA",021500,31,42,4231021500,PA,2019,03,12,"December, 2019",1,129800,123300,6500,5.00,,,20190312,03201912,1328,No,0
"Gettysburg, PA MSA",023900,31,42,4231023900,PA,2019,03,12,"December, 2019",1,55700,53700,1900,3.50,,,20190312,03201912,1329,No,0
"Harrisburg-Carlisle, PA MSA",025420,31,42,4231025420,PA,2019,03,12,"December, 2019",1,305000,293100,12000,3.90,,,20190312,03201912,1330,No,0
"Johnstown, PA MSA",027780,31,42,4231027780,PA,2019,03,12,"December, 2019",1,57700,54400,3300,5.70,,,20190312,03201912,1331,No,0
"Lancaster, PA MSA",029540,31,42,4231029540,PA,2019,03,12,"December, 2019",1,288200,277800,10400,3.60,,,20190312,03201912,1332,No,0
"Lebanon, PA MSA",030140,31,42,4231030140,PA,2019,03,12,"December, 2019",1,72700,69600,3100,4.20,,,20190312,03201912,1333,No,0
"Montgomery-Bucks-Chester, PA Metro Division",033874,31,42,4231033874,PA,2019,03,12,"December, 2019",1,1099700,1059200,40500,3.70,,,20190312,03201912,1334,No,0
"Philadelphia, PA Metro Division",037964,31,42,4231037964,PA,2019,03,12,"December, 2019",1,1034300,979500,54800,5.30,,,20190312,03201912,1335,No,0
"Philadelphia, PA MSA - PA Part",037965,31,42,4231037965,PA,2019,03,12,"December, 2019",1,2137500,2042200,95300,4.50,,,20190312,03201912,1336,No,0
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",037980,31,42,4231037980,PA,2019,03,12,"December, 2019",1,3163000,3028300,134700,4.30,,,20190312,03201912,1337,No,0
"Pittsburgh, PA MSA",038300,31,42,4231038300,PA,2019,03,12,"December, 2019",1,1217800,1161200,56700,4.70,,,20190312,03201912,1338,No,0
"Reading, PA MSA",039740,31,42,4231039740,PA,2019,03,12,"December, 2019",1,216300,206400,9900,4.60,,,20190312,03201912,1339,No,0
"Scranton--Wilkes-Barre--Hazleton, PA MSA",042540,31,42,4231042540,PA,2019,03,12,"December, 2019",1,279200,263500,15700,5.60,,,20190312,03201912,1340,No,0
"State College, PA MSA",044300,31,42,4231044300,PA,2019,03,12,"December, 2019",1,80500,77600,2900,3.60,,,20190312,03201912,1341,No,0
"Williamsport, PA MSA",048700,31,42,4231048700,PA,2019,03,12,"December, 2019",1,57000,54000,3000,5.20,,,20190312,03201912,1342,No,0
"York-Hanover, PA MSA",049620,31,42,4231049620,PA,2019,03,12,"December, 2019",1,238000,228300,9700,4.10,,,20190312,03201912,1343,No,0
