Areaname,Area,Areatype,Stfips,Maparea,Stateabbrv,Periodyear,Periodtype,Period,Timeperiod,Adjusted,Laborforce,Emplab,Unemp,Unemprate,Clfprate,Emppopratio,Fullperiod,Sortperiod,Rank,Preliminary,prelim
"Gettysburg, PA MSA",23900,31,42,4231023900,PA,2018,3,11,"November, 2018",1,55200,53300,1900,3.4,,,20180311,3201811,1217,No,0
"Harrisburg-Carlisle, PA MSA",25420,31,42,4231025420,PA,2018,3,11,"November, 2018",1,300100,289100,11000,3.7,,,20180311,3201811,1218,No,0
"Johnstown, PA MSA",27780,31,42,4231027780,PA,2018,3,11,"November, 2018",1,58000,55000,3000,5.2,,,20180311,3201811,1219,No,0
"Lancaster, PA MSA",29540,31,42,4231029540,PA,2018,3,11,"November, 2018",1,284300,274600,9700,3.4,,,20180311,3201811,1220,No,0
"Lebanon, PA MSA",30140,31,42,4231030140,PA,2018,3,11,"November, 2018",1,71600,68900,2800,3.9,,,20180311,3201811,1221,No,0
"Montgomery-Bucks-Chester, PA Metro Division",33874,31,42,4231033874,PA,2018,3,11,"November, 2018",1,1082400,1044300,38100,3.5,,,20180311,3201811,1222,No,0
"Philadelphia, PA Metro Division",37964,31,42,4231037964,PA,2018,3,11,"November, 2018",1,1012900,961500,51400,5.1,,,20180311,3201811,1223,No,0
"Philadelphia, PA MSA - PA Part",37965,31,42,4231037965,PA,2018,3,11,"November, 2018",1,2097600,2008700,88900,4.2,,,20180311,3201811,1224,No,0
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",37980,31,42,4231037980,PA,2018,3,11,"November, 2018",1,3102200,2975500,126700,4.1,,,20180311,3201811,1225,No,0
"Pittsburgh, PA MSA",38300,31,42,4231038300,PA,2018,3,11,"November, 2018",1,1208100,1156600,51500,4.3,,,20180311,3201811,1226,No,0
"Reading, PA MSA",39740,31,42,4231039740,PA,2018,3,11,"November, 2018",1,214000,204900,9100,4.3,,,20180311,3201811,1227,No,0
"Scranton--Wilkes-Barre--Hazleton, PA MSA",42540,31,42,4231042540,PA,2018,3,11,"November, 2018",1,276100,261600,14500,5.3,,,20180311,3201811,1228,No,0
"State College, PA MSA",44300,31,42,4231044300,PA,2018,3,11,"November, 2018",1,80200,77600,2600,3.3,,,20180311,3201811,1229,No,0
"Williamsport, PA MSA",48700,31,42,4231048700,PA,2018,3,11,"November, 2018",1,57200,54400,2800,4.9,,,20180311,3201811,1230,No,0
"York-Hanover, PA MSA",49620,31,42,4231049620,PA,2018,3,11,"November, 2018",1,235700,226600,9200,3.9,,,20180311,3201811,1231,No,0
United States,0,0,0,0,US,2018,3,12,"December, 2018",1,163124000,156745000,6379000,3.9,63,60.5,20180312,3201812,1232,No,0
Pennsylvania,0,1,42,4201000000,PA,2018,3,12,"December, 2018",1,6467000,6185000,282000,4.4,62.9,60.2,20180312,3201812,1233,No,0
Adams County,1,4,42,4204000001,PA,2018,3,12,"December, 2018",1,55200,53400,1800,3.3,,,20180312,3201812,1234,No,0
Allegheny County,3,4,42,4204000003,PA,2018,3,12,"December, 2018",1,648000,621500,26500,4.1,,,20180312,3201812,1235,No,0
Armstrong County,5,4,42,4204000005,PA,2018,3,12,"December, 2018",1,32200,30600,1600,5,,,20180312,3201812,1236,No,0
Beaver County,7,4,42,4204000007,PA,2018,3,12,"December, 2018",1,83800,80100,3800,4.5,,,20180312,3201812,1237,No,0
Bedford County,9,4,42,4204000009,PA,2018,3,12,"December, 2018",1,23700,22700,1100,4.4,,,20180312,3201812,1238,No,0
Berks County,11,4,42,4204000011,PA,2018,3,12,"December, 2018",1,214300,205300,9100,4.2,,,20180312,3201812,1239,No,0
Blair County,13,4,42,4204000013,PA,2018,3,12,"December, 2018",1,59300,56800,2500,4.2,,,20180312,3201812,1240,No,0
Bradford County,15,4,42,4204000015,PA,2018,3,12,"December, 2018",1,29000,27700,1300,4.3,,,20180312,3201812,1241,No,0
Bucks County,17,4,42,4204000017,PA,2018,3,12,"December, 2018",1,344300,331200,13200,3.8,,,20180312,3201812,1242,No,0
Butler County,19,4,42,4204000019,PA,2018,3,12,"December, 2018",1,100000,96100,3900,3.9,,,20180312,3201812,1243,No,0
Cambria County,21,4,42,4204000021,PA,2018,3,12,"December, 2018",1,58000,55000,3000,5.2,,,20180312,3201812,1244,No,0
Cameron County,23,4,42,4204000023,PA,2018,3,12,"December, 2018",1,2100,2000,100,4.8,,,20180312,3201812,1245,No,0
Carbon County,25,4,42,4204000025,PA,2018,3,12,"December, 2018",1,31900,30300,1600,5.1,,,20180312,3201812,1246,No,0
Centre County,27,4,42,4204000027,PA,2018,3,12,"December, 2018",1,80300,77600,2600,3.3,,,20180312,3201812,1247,No,0
Chester County,29,4,42,4204000029,PA,2018,3,12,"December, 2018",1,286000,276600,9300,3.3,,,20180312,3201812,1248,No,0
Clarion County,31,4,42,4204000031,PA,2018,3,12,"December, 2018",1,17300,16500,900,5,,,20180312,3201812,1249,No,0
Clearfield County,33,4,42,4204000033,PA,2018,3,12,"December, 2018",1,35800,34100,1800,4.9,,,20180312,3201812,1250,No,0
Clinton County,35,4,42,4204000035,PA,2018,3,12,"December, 2018",1,18600,17600,1000,5.3,,,20180312,3201812,1251,No,0
Columbia County,37,4,42,4204000037,PA,2018,3,12,"December, 2018",1,33500,32000,1600,4.7,,,20180312,3201812,1252,No,0
Crawford County,39,4,42,4204000039,PA,2018,3,12,"December, 2018",1,38900,37000,1800,4.7,,,20180312,3201812,1253,No,0
Cumberland County,41,4,42,4204000041,PA,2018,3,12,"December, 2018",1,131800,127400,4500,3.4,,,20180312,3201812,1254,No,0
Dauphin County,43,4,42,4204000043,PA,2018,3,12,"December, 2018",1,143700,137900,5800,4,,,20180312,3201812,1255,No,0
Delaware County,45,4,42,4204000045,PA,2018,3,12,"December, 2018",1,298200,285900,12300,4.1,,,20180312,3201812,1256,No,0
Elk County,47,4,42,4204000047,PA,2018,3,12,"December, 2018",1,15900,15300,600,3.9,,,20180312,3201812,1257,No,0
Erie County,49,4,42,4204000049,PA,2018,3,12,"December, 2018",1,129500,123500,6000,4.6,,,20180312,3201812,1258,No,0
Fayette County,51,4,42,4204000051,PA,2018,3,12,"December, 2018",1,57000,53600,3400,5.9,,,20180312,3201812,1259,No,0
Forest County,53,4,42,4204000053,PA,2018,3,12,"December, 2018",1,1800,1700,100,6.2,,,20180312,3201812,1260,No,0
Franklin County,55,4,42,4204000055,PA,2018,3,12,"December, 2018",1,77500,74700,2800,3.7,,,20180312,3201812,1261,No,0
Fulton County,57,4,42,4204000057,PA,2018,3,12,"December, 2018",1,7800,7500,300,3.7,,,20180312,3201812,1262,No,0
Greene County,59,4,42,4204000059,PA,2018,3,12,"December, 2018",1,16700,15900,800,4.9,,,20180312,3201812,1263,No,0
Huntingdon County,61,4,42,4204000061,PA,2018,3,12,"December, 2018",1,19900,18900,1100,5.3,,,20180312,3201812,1264,No,0
Indiana County,63,4,42,4204000063,PA,2018,3,12,"December, 2018",1,39000,37100,1900,5,,,20180312,3201812,1265,No,0
Jefferson County,65,4,42,4204000065,PA,2018,3,12,"December, 2018",1,20600,19700,900,4.5,,,20180312,3201812,1266,No,0
Juniata County,67,4,42,4204000067,PA,2018,3,12,"December, 2018",1,12400,11900,500,4.3,,,20180312,3201812,1267,No,0
Lackawanna County,69,4,42,4204000069,PA,2018,3,12,"December, 2018",1,105200,100100,5100,4.8,,,20180312,3201812,1268,No,0
Lancaster County,71,4,42,4204000071,PA,2018,3,12,"December, 2018",1,284300,274600,9700,3.4,,,20180312,3201812,1269,No,0
Lawrence County,73,4,42,4204000073,PA,2018,3,12,"December, 2018",1,41000,38900,2100,5.1,,,20180312,3201812,1270,No,0
Lebanon County,75,4,42,4204000075,PA,2018,3,12,"December, 2018",1,71700,68900,2800,3.9,,,20180312,3201812,1271,No,0
Lehigh County,77,4,42,4204000077,PA,2018,3,12,"December, 2018",1,192700,183800,9000,4.6,,,20180312,3201812,1272,No,0
Luzerne County,79,4,42,4204000079,PA,2018,3,12,"December, 2018",1,158000,149100,8900,5.7,,,20180312,3201812,1273,No,0
Lycoming County,81,4,42,4204000081,PA,2018,3,12,"December, 2018",1,57200,54400,2800,4.8,,,20180312,3201812,1274,No,0
McKean County,83,4,42,4204000083,PA,2018,3,12,"December, 2018",1,17500,16700,900,5,,,20180312,3201812,1275,No,0
Mercer County,85,4,42,4204000085,PA,2018,3,12,"December, 2018",1,49800,47400,2400,4.8,,,20180312,3201812,1276,No,0
Mifflin County,87,4,42,4204000087,PA,2018,3,12,"December, 2018",1,20900,20000,1000,4.6,,,20180312,3201812,1277,No,0
Monroe County,89,4,42,4204000089,PA,2018,3,12,"December, 2018",1,82900,78500,4400,5.3,,,20180312,3201812,1278,No,0
Montgomery County,91,4,42,4204000091,PA,2018,3,12,"December, 2018",1,455300,439300,16000,3.5,,,20180312,3201812,1279,No,0
Montour County,93,4,42,4204000093,PA,2018,3,12,"December, 2018",1,9100,8800,300,3.7,,,20180312,3201812,1280,No,0
Northampton County,95,4,42,4204000095,PA,2018,3,12,"December, 2018",1,161200,153800,7400,4.6,,,20180312,3201812,1281,No,0
Northumberland County,97,4,42,4204000097,PA,2018,3,12,"December, 2018",1,43200,40900,2400,5.5,,,20180312,3201812,1282,No,0
Perry County,99,4,42,4204000099,PA,2018,3,12,"December, 2018",1,24400,23500,900,3.7,,,20180312,3201812,1283,No,0
Philadelphia County,101,4,42,4204000101,PA,2018,3,12,"December, 2018",1,714600,675000,39600,5.5,,,20180312,3201812,1284,No,0
Pike County,103,4,42,4204000103,PA,2018,3,12,"December, 2018",1,25300,23900,1400,5.5,,,20180312,3201812,1285,No,0
Potter County,105,4,42,4204000105,PA,2018,3,12,"December, 2018",1,7200,6700,400,5.8,,,20180312,3201812,1286,No,0
Schuylkill County,107,4,42,4204000107,PA,2018,3,12,"December, 2018",1,66200,62700,3500,5.3,,,20180312,3201812,1287,No,0
Snyder County,109,4,42,4204000109,PA,2018,3,12,"December, 2018",1,20100,19300,800,4,,,20180312,3201812,1288,No,0
Somerset County,111,4,42,4204000111,PA,2018,3,12,"December, 2018",1,34000,32300,1700,5,,,20180312,3201812,1289,No,0
Sullivan County,113,4,42,4204000113,PA,2018,3,12,"December, 2018",1,2700,2600,100,4.8,,,20180312,3201812,1290,No,0
Susquehanna County,115,4,42,4204000115,PA,2018,3,12,"December, 2018",1,20500,19600,900,4.2,,,20180312,3201812,1291,No,0
Tioga County,117,4,42,4204000117,PA,2018,3,12,"December, 2018",1,19100,18100,1000,5.2,,,20180312,3201812,1292,No,0
Union County,119,4,42,4204000119,PA,2018,3,12,"December, 2018",1,19200,18500,700,3.7,,,20180312,3201812,1293,No,0
Venango County,121,4,42,4204000121,PA,2018,3,12,"December, 2018",1,22600,21500,1100,4.9,,,20180312,3201812,1294,No,0
Warren County,123,4,42,4204000123,PA,2018,3,12,"December, 2018",1,19100,18200,900,4.7,,,20180312,3201812,1295,No,0
Washington County,125,4,42,4204000125,PA,2018,3,12,"December, 2018",1,106900,102300,4600,4.3,,,20180312,3201812,1296,No,0
Wayne County,127,4,42,4204000127,PA,2018,3,12,"December, 2018",1,22500,21500,1100,4.7,,,20180312,3201812,1297,No,0
Westmoreland County,129,4,42,4204000129,PA,2018,3,12,"December, 2018",1,181000,172800,8100,4.5,,,20180312,3201812,1298,No,0
Wyoming County,131,4,42,4204000131,PA,2018,3,12,"December, 2018",1,13600,12900,700,4.8,,,20180312,3201812,1299,No,0
York County,133,4,42,4204000133,PA,2018,3,12,"December, 2018",1,236000,226900,9100,3.9,,,20180312,3201812,1300,No,0
Berks County WDA,1,15,42,4215000001,PA,2018,3,12,"December, 2018",1,214300,205300,9100,4.2,,,20180312,3201812,1301,No,0
Bucks County WDA,2,15,42,4215000002,PA,2018,3,12,"December, 2018",1,344300,331200,13200,3.8,,,20180312,3201812,1302,No,0
Central WDA,3,15,42,4215000003,PA,2018,3,12,"December, 2018",1,302200,289100,13200,4.4,,,20180312,3201812,1303,No,0
Chester County WDA,4,15,42,4215000004,PA,2018,3,12,"December, 2018",1,286000,276600,9300,3.3,,,20180312,3201812,1304,No,0
Delaware County WDA,5,15,42,4215000005,PA,2018,3,12,"December, 2018",1,298200,285900,12300,4.1,,,20180312,3201812,1305,No,0
Lackawanna County WDA,6,15,42,4215000006,PA,2018,3,12,"December, 2018",1,105200,100100,5100,4.8,,,20180312,3201812,1306,No,0
Lancaster County WDA,7,15,42,4215000007,PA,2018,3,12,"December, 2018",1,284300,274600,9700,3.4,,,20180312,3201812,1307,No,0
Lehigh Valley WDA,8,15,42,4215000008,PA,2018,3,12,"December, 2018",1,353700,337600,16200,4.6,,,20180312,3201812,1308,No,0
Luzerne-Schuylkill Counties WDA,9,15,42,4215000009,PA,2018,3,12,"December, 2018",1,224300,211800,12500,5.6,,,20180312,3201812,1309,No,0
Montgomery County WDA,10,15,42,4215000010,PA,2018,3,12,"December, 2018",1,455300,439300,16000,3.5,,,20180312,3201812,1310,No,0
North Central WDA,11,15,42,4215000011,PA,2018,3,12,"December, 2018",1,83200,79200,4000,4.9,,,20180312,3201812,1311,No,0
Northern Tier WDA,12,15,42,4215000012,PA,2018,3,12,"December, 2018",1,84900,81000,3900,4.6,,,20180312,3201812,1312,No,0
Northwest WDA,13,15,42,4215000013,PA,2018,3,12,"December, 2018",1,229200,218300,10900,4.7,,,20180312,3201812,1313,No,0
Philadelphia County WDA,14,15,42,4215000014,PA,2018,3,12,"December, 2018",1,714600,675000,39600,5.5,,,20180312,3201812,1314,No,0
Pocono Counties WDA,15,15,42,4215000015,PA,2018,3,12,"December, 2018",1,162700,154100,8700,5.3,,,20180312,3201812,1315,No,0
South Central WDA,16,15,42,4215000016,PA,2018,3,12,"December, 2018",1,752300,723900,28400,3.8,,,20180312,3201812,1316,No,0
Southern Alleghenies WDA,17,15,42,4215000017,PA,2018,3,12,"December, 2018",1,202600,193000,9600,4.8,,,20180312,3201812,1317,No,0
Southwest Corner WDA,18,15,42,4215000018,PA,2018,3,12,"December, 2018",1,207500,198200,9300,4.5,,,20180312,3201812,1318,No,0
Three Rivers WDA,19,15,42,4215000019,PA,2018,3,12,"December, 2018",1,648000,621500,26500,4.1,,,20180312,3201812,1319,No,0
Tri-County WDA,20,15,42,4215000020,PA,2018,3,12,"December, 2018",1,170900,163500,7400,4.3,,,20180312,3201812,1320,No,0
West Central WDA,21,15,42,4215000021,PA,2018,3,12,"December, 2018",1,90800,86300,4400,4.9,,,20180312,3201812,1321,No,0
Westmoreland and Fayette Counties WDA,22,15,42,4215000022,PA,2018,3,12,"December, 2018",1,238000,226500,11500,4.8,,,20180312,3201812,1322,No,0
"Allentown-Bethlehem-Easton, PA-NJ MSA",10900,31,42,4231010900,PA,2018,3,12,"December, 2018",1,440800,421300,19500,4.4,,,20180312,3201812,1323,No,0
"Altoona, PA MSA",11020,31,42,4231011020,PA,2018,3,12,"December, 2018",1,59300,56800,2500,4.2,,,20180312,3201812,1324,No,0
"Bloomsburg-Berwick, PA MSA",14100,31,42,4231014100,PA,2018,3,12,"December, 2018",1,42500,40600,1900,4.4,,,20180312,3201812,1325,No,0
"Chambersburg-Waynesboro, PA MSA",16540,31,42,4231016540,PA,2018,3,12,"December, 2018",1,77500,74700,2800,3.7,,,20180312,3201812,1326,No,0
"East Stroudsburg, PA MSA",20700,31,42,4231020700,PA,2018,3,12,"December, 2018",1,82900,78500,4400,5.3,,,20180312,3201812,1327,No,0
"Erie, PA MSA",21500,31,42,4231021500,PA,2018,3,12,"December, 2018",1,129500,123500,6000,4.6,,,20180312,3201812,1328,No,0
"Gettysburg, PA MSA",23900,31,42,4231023900,PA,2018,3,12,"December, 2018",1,55200,53400,1800,3.3,,,20180312,3201812,1329,No,0
"Harrisburg-Carlisle, PA MSA",25420,31,42,4231025420,PA,2018,3,12,"December, 2018",1,300500,289600,10900,3.6,,,20180312,3201812,1330,No,0
"Johnstown, PA MSA",27780,31,42,4231027780,PA,2018,3,12,"December, 2018",1,58000,55000,3000,5.2,,,20180312,3201812,1331,No,0
"Lancaster, PA MSA",29540,31,42,4231029540,PA,2018,3,12,"December, 2018",1,284300,274600,9700,3.4,,,20180312,3201812,1332,No,0
"Lebanon, PA MSA",30140,31,42,4231030140,PA,2018,3,12,"December, 2018",1,71700,68900,2800,3.9,,,20180312,3201812,1333,No,0
"Montgomery-Bucks-Chester, PA Metro Division",33874,31,42,4231033874,PA,2018,3,12,"December, 2018",1,1083900,1045800,38000,3.5,,,20180312,3201812,1334,No,0
"Philadelphia, PA Metro Division",37964,31,42,4231037964,PA,2018,3,12,"December, 2018",1,1014700,963300,51400,5.1,,,20180312,3201812,1335,No,0
"Philadelphia, PA MSA - PA Part",37965,31,42,4231037965,PA,2018,3,12,"December, 2018",1,2100100,2009700,90400,4.3,,,20180312,3201812,1336,No,0
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",37980,31,42,4231037980,PA,2018,3,12,"December, 2018",1,3108000,2981300,126700,4.1,,,20180312,3201812,1337,No,0
"Pittsburgh, PA MSA",38300,31,42,4231038300,PA,2018,3,12,"December, 2018",1,1209900,1158400,51500,4.3,,,20180312,3201812,1338,No,0
"Reading, PA MSA",39740,31,42,4231039740,PA,2018,3,12,"December, 2018",1,214300,205300,9100,4.2,,,20180312,3201812,1339,No,0
"Scranton--Wilkes-Barre--Hazleton, PA MSA",42540,31,42,4231042540,PA,2018,3,12,"December, 2018",1,276100,261600,14500,5.2,,,20180312,3201812,1340,No,0
"State College, PA MSA",44300,31,42,4231044300,PA,2018,3,12,"December, 2018",1,80300,77600,2600,3.3,,,20180312,3201812,1341,No,0
"Williamsport, PA MSA",48700,31,42,4231048700,PA,2018,3,12,"December, 2018",1,57200,54400,2800,4.8,,,20180312,3201812,1342,No,0
"York-Hanover, PA MSA",49620,31,42,4231049620,PA,2018,3,12,"December, 2018",1,236000,226900,9100,3.9,,,20180312,3201812,1343,No,0
